45
12704000
175375 1600000
231418 2050000
262945 2007000
551594 3245000
704353 3592000
865319 5020000
1255900 6005000
1737090 6727000
1864100 6289000
1753200 4556000
1586010 3064000
1353160 3276000
1175340 3339000
978370 3340000
979431 3202000
935714 3090000
958280 4044000
973502 7704000
955964 8783000
981450 9804000
1092055 9518000
1139676 11802000
1141993 11075000
859416 11732000
1228721 11004000
1229600 9320000
1455193 7345000
1195646 5590000
1390331 8966000
1326601 11175000
1329350 10782000
1264245 12704000
1192778 10829000
1124430 9403000
1101165 9467000
989816 10379000
1132707 9503000
1387194 9175000
1480195 9554000
1490070 11182000
1480678 10274000
1483271 8423000
1486284 6340000
1356616 5015000
1e+06 4222000
