48
395437
64370 206498
79677 191145
72724 183689
34984 187356
69742 225336
64461 253674
99187 285710
108919 351832
226784 395437
165511 320413
117705 242347
111561 232728
126296 240349
103374 202006
80429 177676
73389 122565
44174 61829
24283 46009
17604 59479
14718 89061
27851 98134
19991 101502
24344 135777
31605 150289
28819 160722
27103 175183
36899 160685
50645 148930
41619 128697
43150 91660
33215 69575
28846 56063
29453 38308
12752 20599
10646 13633
2702 8075
172 6066
174 7696
383 8378
547 8494
919 9160
1050 10188
1310 12831
2194 12668
4870 10984
934 7250
736 8146
601 8803
