56
903300
808 903300
1651 902400
2018 901300
2951 9e+05
2932 898800
4808 897200
2769 896300
8720 893800
4290 891800
7732 890600
9113 887900
17060 882000
23130 872200
26040 861800
23630 854500
39390 843300
25390 835400
25250 835500
23910 836200
36890 831300
42430 820200
55870 803900
47290 790500
56980 779600
64070 764200
61300 750900
45300 749300
54880 750300
52690 748100
45980 750400
63600 746800
67750 734700
73490 721000
59370 714400
71050 709600
78220 697400
65400 690700
55980 695200
65800 698200
78070 690600
84340 676300
95260 656500
98430 633800
111600 606700
132200 566800
126300 524500
121100 490300
108900 466100
110000 447400
127800 418600
103000 393600
93770 384400
76960 388200
91580 392900
85150 393900
71020 405600
