63
14060.6
0 14060.6
0 14060.6
126.25362 14060.6
269.81133 13959
128.79382 13775.4
48.52505 13768.3
91.60701 13830.7
27.21 13837.7
47.16402 13893.4
60.76897 13913.5
50.79196 13915.2
39.90804 13924.2
48.329939 13939.2
98.391073 13942.3
192.7487 13903.8
268.145318 13801.7
24.01031 13673.2
53.75526 13786.5
135.89283 13839
159.1662 13806.6
179.9431 13764.7
178.80347 13719.7
140.02746 13691.7
140.365721 13705.6
182.662443 13714.9
245.05357 13686.1
179.677908 13615.6
149.490875 13621.9
298.69012 13651.7
338.428583 13549.9
157.36694 13449.6
493.25906 13530
483.08742 13310.6
458.67101 13170.9
732.03755 13098.4
789.4832 12825.6
1150.9434 12414.1
1264.2184 11313.7
1374.3749 10187.7
1103.8075 9002.52
1545.1723 8986.77
2155.4727 10142.7
1511.4218 10440.6
1731.3679 10727.4
1410.42995 10673.5
2351.2883 11000.2
2097.1776 11521.6
1332.2065 12190.2
2448.9199 12488.7
1669.2544 11674.3
2043.469 11346.8
1816.579 9811.08
1666.878 8162.05
1714.454 6807
1448.728 6630.53
1268.557 7990.43
1477.592 8906.07
1552.662 8749.99
1661.054 7705.9
1193.033 6868.29
1080.138 7051.23
1634.728 7692.73
1523.548 7770.58
