57
149010.43
43798 75561.47
45846 90387.98
8412 75070.42
65767 111474.64
68641 149010.43
72062 102388.07
59608 74679.63
20628 36001.1
50025 104511.63
68037 112898.53
46215 78928.44
65303 93235.22
68847 97026.54
76881 100203.57
47819 80587.63
33333 41372.02
31043 40984
1891 12492.81
194 21553.54
243 34194.84
1694 37789.16
8811 37490.51
7648 26619.14
3999 57564.67
6178 65986.21
12238 58353.16
17510 97883.35
24002 95492.05
20338 82111.76
5819 101590.8
12052 111360.66
12832 95478.3
17217 64064.36
10252 46716.33
6993 50620.66
594 64748.81
9353 60682.12
8215 74844.96
8369 83058.01
8119 90526.1
11103 76636.31
13419 96756.95
13741 134038.96
17648 100445.86
13190 82086.03
14112 84727.41
15824 91381.63
13604 88998.62
13284 85049.11
15204 93603.56
16380 93964.34
18613 118396.78
20376 119936.35
13601 123284.01
18214 112771.8
17956 90360.81
9822 75516.21
