39
106243
2730.4 105305
2873.8 105541
2925.1 103931
1844.8 102199
1252.6 102147
2146.1 104457
2036.7 106041
1418.5 106243
1261.8 105872
4057.4 105399
5134.5 102587
8647.6 106004
9410.8 104533
8845.4 101280
9348.6 102419
9783.7 99819
9269.8 94528
5639.5 90452
4212.4 92702
6037.1 93057
5930.7 96451
7623.4 97301
6352.6 95525
5266.9 94476
5015.2 100691
8190.3 94183
7188.5 90489
7447.8 92821.6
6296.9 92271.9
7715 88302.3
2712.6 83275.5
3736.3 77495.6
4492.6 72569.1
4907.1 73026.5
3148.9 71370.6
2271.5 61969.4
1449.9 58025
1613.5 72152
1613.5 74217
