41
7399.2
1.43 7399.2
1.43 7392.8
0.17 7378.5
10.97 7354.4
2.06 7308.6
4.88 7260.8
2.99 7201.6
2.44 7137.5
4.84 7073.3
8.96 7017.3
2.78 6959.6
19.22 6925.9
42.81 6909.4
73.51 6887.1
71.57 6849.8
43.4 6802.9
49.14 6794.7
63.52 6754.9
105.56 6692.9
435.66 6581.1
1495.37 6175.5
825.79 4800.2
561.27 4098.7
523.05 3660.3
551.82 3236.7
132.3 2900.1
269.64 3033.5
419.49 3084.2
416.03 3011.6
452.71 2943.6
482.27 2829.2
520.36 2669.6
397.73 2465
334.7 2361.8
168.82 2326.4
179.54 2447.9
182.94 2527.9
248.32 2599.2
354.74 2562.1
195.05 2391
189.21 2348.3
