41
1057368
134867 355416
152378 436280
164472 422232
169909 395953
154492 351666
118217 314516
143833 350280
143164 394362
147815 500395
194649 575916
203303 535740
164792 533503
154009 712485
227699 983040
347619 1026484
330742 984216
316052 1057368
332148 1003056
391952 920296
315083 737745
252558 547627
207081 492334
194787 462354
179178 352763
153546 271296
122517 192718
54882 133388
45188 173239
93380 267544
107712 314734
121877 227676
88600 203651
67429 177331
72989 179266
89168 213725
91325 170783
67740 140349
71386 135440
67768 125877
55254 155392
65532 174203
