57
5115.49
194.97 5115.49
174.55 4929.66
192.46 4774.22
292.19 4613.66
278.63 4371.24
294.26 4160.4
276.17 3952.3
264.57 3779.97
281.59 3635.16
236.37 3489.36
245.4 3401.5
253.89 3316.05
217 3231.96
253.88 3192.23
300.56 3123.07
273.77 3011.8
314.03 2936.84
321.92 2832.14
380.93 2759.3
441.3 2675.67
432.45 2558.78
456.45 2435.76
501.56 2259.21
519.7 2028.53
472.15 1795.01
362.42 1631.66
335.96 1591.46
358.79 1521.26
331.18 1351.23
292.47 1171.36
291.56 998.087
295.1 801.717
375.46 605.617
428.1 517.833
447.58 598.569
629.2 751.458
537.23 664.187
476.22 567.767
426.91 495.196
425.79 488.149
496.44 508.287
428.3 445.281
389.89 427.88
398.55 470.595
440.22 528.828
436.29 582.597
412.76 667.128
357.8 711.52
398.03 833.874
411.48 1003.5
401.68 1183.47
415.6 1408.88
450.06 1573.38
447.97 1584.33
450.74 1473.92
451.06 1303.66
440.61 1173.46
