57
87437.09
2847 6351.67
10147 16689.31
0 10291.13
1786 13044.5
1234 12175.36
77681 87437.09
23711 25370.98
11166 18429.42
7027 12243.29
0 8821.62
653 9718.96
7632 17487.13
14980 26862.56
28777 33488.42
35448 38122.45
2746 5226.72
213 1311.02
80 2191.11
0 2856.31
0 7574.45
102 14871.18
3973 12427.06
7520 15036.95
6318 31793.78
7724 37102.56
14115 32081.01
12635 32914.29
11725 21107.92
7953 18739.51
3316 43681.62
5631 54346.62
3778 46795.49
5657 52886.59
4647 30694.3
6109 24373.55
3503 15904.03
2061 13167.5
32 22530.93
1461 41464.99
6712 27392.58
4442 18555.87
2524 16009
2699 13445.17
299 7774.2
0 5205.69
0 7301.65
0 11308.43
1372 21035.28
2973 14005.86
1764 8700.76
0 12768.17
706 4087.76
0 8754.66
0 5703.62
0 3663.84
0 4125.46
0 9151.84
