46
161260
21598 65428
20967 68225
22215 77602
21078 84666
24212 75043
20418 83919
23562 105289
29930 110433
32371 105537
24183 98398
23010 78218
18727 76439
22228 110713
24581 139266
36775 153663
39799 161260
34927 136211
26585 96227
23112 85112
20513 85037
22963 88410
21489 98960
38133 123245
36979 152130
39484 131202
34595 99223
21391 78302
23182 66064
22068 58647
13487 37912
8750 28554
6396 35557
6107 50886
9046 83727
23045 144096
40422 142249
34304 96827
24005 66116
18306 64951
21033 91053
28183 109873
38486 97626
24501 59413
13215 35438
9906 28514
10446 25436
