47
1309499
133515 445745
105951 468910
120707 570532
148627 728082
197426 792583
185600 859287
203788 898826
181326 922127
110247 855213
140060 947816
264924 1113606
241272 1136132
214334 972455
213859 897173
274121 690532
233453 555183
242486 511871
182817 419117
154464 365487
164180 367831
144554 389048
175516 468544
168034 409825
156936 410477
158786 331478
107183 267398
70458 284000
92391 328866
114242 337849
122310 301864
95848 253730
107326 358138
127516 552920
153584 685692
146544 654739
168378 802355
171348 845908
143629 862188
153327 946566
150373 986722
135945 1003604
136402 1044233
155246 1155254
159757 1036859
162140 1035050
176678 1047550
212480 1309499
