"stock","res","yr","ct"
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1970,119
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1971,95
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1972,201
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1973,1228
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1974,369
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1975,973
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1976,927
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1977,142
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1978,102
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1979,222
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1980,287
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1981,178
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1982,204
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1983,161
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1984,215
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1985,114
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1986,93
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1987,89
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1988,77
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1989,98
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1990,122
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1991,96
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1992,57
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1993,63
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1994,46
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1995,66
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1996,81
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1997,65
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1998,46
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",1999,26
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",2000,13
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",2001,10
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",2002,6
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",2003,0
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",2004,2
"SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","Medium",2005,0
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1970,405
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1971,387
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1972,847
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1973,930
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1974,751
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1975,1020
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1976,1616
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1977,1397
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1978,1107
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1979,1145
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1980,969
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1981,894
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1982,622
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1983,356
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1984,195
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1985,752
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1986,239
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1987,270
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1988,400
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1989,649
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1990,405
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1991,879
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1992,165
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1993,159
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1994,95
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1995,67
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1996,41
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1997,87
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1998,75
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",1999,33
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",2000,34
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",2001,18
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",2002,40
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",2003,32
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","Medium",2004,104
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1970,241
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1971,219
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1972,472
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1973,479
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1974,363
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1975,508
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1976,777
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1977,650
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1978,546
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1979,643
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1980,496
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1981,454
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1982,385
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1983,352
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1984,398
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1985,388
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1986,274
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1987,190
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1988,193
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1989,193
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1990,126
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1991,99
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1992,88
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1993,59
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1994,37
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1995,29
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1996,42
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1997,66
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1998,86
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",1999,68
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",2000,46
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",2001,71
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",2002,47
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",2003,51
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","Medium",2004,46
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1990,0.2
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1991,1.7
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1992,1.5
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1993,118.2
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1994,224.2
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1995,291.4
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1996,224.3
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1997,147
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1998,113.3
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",1999,75.6
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2000,64.2
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2001,87.1
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2002,96.6
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2003,78
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2004,62.3
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2005,52.7
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2006,64.6
"TAFI-TASGIANTCRABTAS-1990-2007-JENSEN","Medium",2007,57.1
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",1994,288900
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",1995,427300
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",1996,753000
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",1997,735000
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",1998,719700
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",1999,639000
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",2000,507000
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",2001,526000
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",2002,370000
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",2003,411200
"VNIRO-WPOLLWBS-1994-2004-JENSEN","Medium",2004,380000
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1970,43959
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1971,46623
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1972,48900
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1973,54357
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1974,46571
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1975,44367
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1976,49433
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1977,46305
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1978,40612
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1979,45046
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1980,41972
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1981,53646
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1982,47524
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1983,48605
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1984,49495
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1985,40159
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1986,26692
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1987,28566
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1988,29159
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1989,18516
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1990,17780
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1991,16693
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1992,17996
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1993,21228
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1994,30695
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1995,33895
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1996,50845
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1997,43624
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1998,34216
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",1999,42155
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",2000,38347
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",2001,34244
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",2002,24158
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",2003,24624
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",2004,20854
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",2005,22045
"WGBFAS-CODBA2224-1969-2007-JENNINGS","Medium",2006,22750
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1966,134867
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1967,152378
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1968,164472
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1969,169909
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1970,154492
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1971,118217
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1972,143833
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1973,143164
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1974,147815
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1975,194649
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1976,203303
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1977,164792
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1978,154009
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1979,227699
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1980,347619
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1981,330742
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1982,316052
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1983,332148
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1984,391952
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1985,315083
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1986,252558
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1987,207081
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1988,194787
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1989,179178
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1990,153546
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1991,122517
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1992,54882
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1993,45188
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1994,93380
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1995,107712
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1996,121877
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1997,88600
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1998,67429
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",1999,72989
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2000,89168
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2001,91325
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2002,67740
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2003,71386
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2004,67768
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2005,55254
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2006,65532
"WGBFAS-CODBA2532-1964-2007-JENNINGS","Medium",2007,54076
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1971,15732
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1972,17442
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1973,18837
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1974,21880
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1975,15485
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1976,16275
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1977,20119
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1978,13390
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1979,14830
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1980,13509
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1981,15337
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1982,12465
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1983,12828
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1984,11886
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1985,12706
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1986,9096
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1987,11491
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1988,5527
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1989,8590
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1990,5936
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1991,6834
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1992,6271
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1993,7013
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1994,7802
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1995,8165
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1996,6126
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1997,9461
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1998,6835
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",1999,6608
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",2000,4897
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",2001,3960
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",2002,2470
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",2003,2045
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",2004,1402
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",2005,1070
"WGBFAS-CODKAT-1970-2006-MINTO","Medium",2006,876
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1974,368652
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1975,354851
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1976,305420
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1977,301952
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1978,278966
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1979,278182
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1980,270282
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1981,293615
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1982,273134
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1983,307601
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1984,277926
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1985,275760
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1986,240516
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1987,248653
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1988,255734
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1989,275501
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1990,228572
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1991,197676
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1992,189781
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1993,209094
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1994,218260
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1995,188181
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1996,162578
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1997,160002
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1998,185780
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",1999,145922
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",2000,175646
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",2001,148404
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",2002,129222
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",2003,113584
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",2004,93006
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",2005,91592
"WGBFAS-HERR2532-1973-2006-JENNINGS","Medium",2006,110372
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1973,22531
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1974,20294
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1975,16264
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1976,22012
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1977,26304
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1978,25105
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1979,19049
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1980,20150
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1981,13700
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1982,17847
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1983,18501
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1984,25629
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1985,26120
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1986,26489
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1987,24520
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1988,27650
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1989,28658
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1990,31282
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1991,26219
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1992,39310
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1993,40179
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1994,56380
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1995,61086
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1996,56109
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1997,65527
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1998,56892
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",1999,62345
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",2000,56261
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",2001,54984
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",2002,50218
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",2003,49638
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",2004,55450
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",2005,57941
"WGBFAS-HERR30-1972-2007-JENNINGS","Medium",2006,68635
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1980,9659
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1981,7826
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1982,8652
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1983,7707
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1984,8916
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1985,9312
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1986,9090
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1987,8108
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1988,8768
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1989,4428
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1990,7898
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1991,7200
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1992,7300
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1993,9135
"WGBFAS-HERR31-1979-2006-JENNINGS","Medium",1994,5606
