"stock","res","yr","ct"
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1990,95848
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1991,107326
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1992,127516
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1993,153584
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1994,146544
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1995,168378
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1996,171348
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1997,143629
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1998,153327
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",1999,150373
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",2000,135945
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",2001,136402
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",2002,155246
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",2003,159757
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",2004,162140
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",2005,176678
"AFWG-POLLNEAR-1957-2006-MINTO","Medium",2006,212480
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1973,4954
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1974,6526
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1975,11440
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1976,15353
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1977,19289
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1978,19183
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1979,15614
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1980,13521
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1981,7528
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1982,6960
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1983,5482
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1984,7191
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1985,7203
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1986,7456
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1987,7341
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1988,8351
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1989,6230
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1990,4598
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1991,3674
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1992,3768
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1993,6344
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1994,8250
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1995,9506
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1996,11983
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1997,16444
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1998,15463
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",1999,15962
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",2000,17062
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",2001,18436
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","Medium",2002,16311
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1981,1165
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1982,1301
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1983,1447
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1984,1496
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1985,1489
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1986,1243
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1987,1316
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1988,1417
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1989,1326
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1990,1431
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1991,1580
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1992,1703
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1993,1545
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1994,1346
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1995,1214
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1996,1141
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1997,1215
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1998,1196
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",1999,1441
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2000,1184
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2001,1407
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2002,1563
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2003,1787
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2004,1979
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2005,2394
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2006,2240
"ASMFC-LOBSTERGB-1981-2007-STANTON","Medium",2007,2064
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1981,14777
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1982,14669
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1983,15069
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1984,13797
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1985,14558
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1986,13816
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1987,13952
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1988,14696
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1989,16708
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1990,19245
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1991,20216
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1992,17738
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1993,18802
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1994,23655
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1995,22962
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1996,22122
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1997,26624
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1998,25769
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",1999,29905
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2000,31797
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2001,26497
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2002,33800
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2003,29129
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2004,37021
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2005,35058
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2006,37297
"ASMFC-LOBSTERGOM-1981-2007-STANTON","Medium",2007,32700
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1981,1842
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1982,2680
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1983,3788
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1984,4254
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1985,3961
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1986,4383
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1987,4457
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1988,4752
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1989,5940
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1990,7620
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1991,7086
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1992,6233
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1993,6008
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1994,6774
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1995,8004
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1996,9388
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1997,9935
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1998,9376
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",1999,9013
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2000,6073
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2001,4465
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2002,3652
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2003,2554
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2004,2484
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2005,2601
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2006,2989
"ASMFC-LOBSTERSNE-1981-2007-STANTON","Medium",2007,2435
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1960,40.9
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1961,30.9
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1962,176
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1963,254.4
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1964,422.5
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1965,955
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1966,1766.4
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1967,3171.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1968,6610
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1969,12823.9
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1970,10669.3
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1971,11129.3
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1972,11094.9
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1973,9404.8
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1974,7944.7
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1975,5286.7
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1976,1022.3
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1977,387.2
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1978,0
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1979,486.5
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1980,339.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1981,1071.2
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1982,1530.2
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1983,1397.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1984,2950.7
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1985,4130.9
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1986,4635
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1987,5253.2
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1988,3031.3
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1989,3315.4
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1990,4661.6
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1991,3571.4
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1992,3443.6
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1993,2142.9
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1994,2914.8
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1995,6466.4
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1996,9166.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1997,7079.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1998,4174.4
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",1999,1816.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2000,2389.5
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2001,1329.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2002,423.7
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2003,1211
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2004,1944.8
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2005,2565.7
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2006,2080.9
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2007,4066.1
"ASMFC-PANDALGOM-1960-2009-IDOINE","Medium",2008,4783.5
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",1995,0
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",1996,0
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",1997,0
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",1998,40.97
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",1999,296.24
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2000,752.24
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2001,604.33
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2002,1358
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2003,1774.22
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2004,2177.33
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2005,3206.99
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2006,2966.93
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","Medium",2007,3083.86
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1931,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1932,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1933,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1934,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1935,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1936,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1937,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1938,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1939,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1940,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1941,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1942,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1943,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1944,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1945,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1946,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1947,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1948,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1949,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1950,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1951,0
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1952,90.12
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1953,2642.88
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1954,3441.34
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1955,2193.08
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1956,3836.96
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1957,20379.67
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1958,16208.16
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1959,39505.26
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1960,63111.64
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1961,85355.76
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1962,58187.45
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1963,55886.43
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1964,51236.84
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1965,49087.24
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1966,44091.93
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1967,54760.26
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1968,61833.74
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1969,54634.97
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1970,44925.41
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1971,41968.93
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1972,45260.65
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1973,41187.04
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1974,40581.57
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1975,31707.09
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1976,42833.47
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1977,37441.61
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1978,32896.35
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1979,36949.94
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1980,41156.53
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1981,40046.56
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1982,36904.53
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1983,44188.84
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1984,35397.7
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1985,30583.58
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1986,28518.65
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1987,24326.44
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1988,22193.52
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1989,18337.69
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1990,13753.77
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1991,13639.63
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1992,13292.64
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1993,14253.58
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1994,12147.23
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1995,13424.47
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1996,16267.69
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1997,16267.44
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1998,19128.94
"CCSBT-SC-SBT-1931-2009-Parma","Medium",1999,18887.13
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2000,15695.26
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2001,16637.63
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2002,16428.03
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2003,13857.53
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2004,13345.36
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2005,15379.14
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2006,11414.81
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2007,11199.97
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2008,11342.48
"CCSBT-SC-SBT-1931-2009-Parma","Medium",2009,11047.63
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1958,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1959,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1960,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1961,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1962,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1963,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1964,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1965,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1966,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1967,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1968,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1969,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1970,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1971,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1972,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1973,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1974,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1975,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1976,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1977,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1978,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1979,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1980,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1981,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1982,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1983,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1984,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1985,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1986,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1987,0
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1988,85.651
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1989,170.833
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1990,281.808
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1991,265.612
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1992,120.698
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1993,107.472
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1994,157.803
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1995,173.922
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1996,327.177
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1997,372.617
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1998,437.788
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",1999,323.641
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",2000,387.879
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",2001,262.613
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",2002,424.672
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",2003,946.477
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",2004,937.456
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",2005,789.704
"CSIRO-BIGHTREDSE-1958-2007-FULTON","Medium",2006,1023.91
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1970,855
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1971,624
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1972,902
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1973,927
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1974,308
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1975,466
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1976,534
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1977,1626
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1978,1657
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1979,2341
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1980,2708
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1981,2852
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1982,2592
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1983,3051
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1984,2441
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1985,1589
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1986,1238
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1987,1210
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1988,1431
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1989,1482
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1990,1472
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1991,2139
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1992,1453
"CSIRO-BTSHRIMPNAUST-1970-2006-FULTON","Medium",1993,1208
