"stock","res","yr","ct"
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",1995,1961
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",1996,1628
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",1997,1491
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",1998,1250
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",1999,834
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",2000,849
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",2001,551
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",2002,785
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",2003,827
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Medium",2004,705
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1958,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1959,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1960,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1961,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1962,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1963,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1964,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1965,0
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1966,3766
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1967,4149
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1968,2029
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1969,377
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1970,555
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1971,702
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1972,423
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1973,824
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1974,573
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1975,812
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1976,1360
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1977,2201
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1978,1107
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1979,3292
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1980,21856
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1981,27005
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1982,26063
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1983,10564
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1984,10072
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1985,9188
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1986,9526
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1987,12945
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1988,10445
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1989,12489
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1990,10293
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1991,6788
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1992,6405
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1993,8391
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1994,6699
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1995,6931
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1996,6311
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1997,6698
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1998,4280
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",1999,4162
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",2000,4097
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",2001,2035
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",2002,508
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",2003,55
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",2004,109
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",2005,219
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","Medium",2006,281
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1923,0
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1924,0
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1925,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1926,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1927,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1928,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1929,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1930,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1931,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1932,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1933,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1934,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1935,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1936,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1937,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1938,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1939,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1940,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1941,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1942,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1943,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1944,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1945,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1946,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1947,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1948,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1949,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1950,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1951,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1952,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1953,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1954,11
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1955,57.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1956,65
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1957,64
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1958,72.8
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1959,65.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1960,60.7
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1961,53.9
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1962,53.5
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1963,61.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1964,53.8
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1965,61.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1966,66.1
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1967,67.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1968,68.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1969,101.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1970,107.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1971,105.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1972,144.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1973,174.4
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1974,170.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1975,176.1
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1976,204.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1977,216.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1978,216
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1979,296.8
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1980,377.1
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1981,406.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1982,460
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1983,392.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1984,261.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1985,298.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1986,218
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1987,271.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1988,275.5
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1989,352.7
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1990,242.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1991,368.1
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1992,374
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1993,311.4
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1994,218.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1995,253.2
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1996,211.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1997,237.4
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1998,106.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",1999,157.6
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",2000,42.3
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",2001,52.7
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",2002,13
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",2003,10.8
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",2004,10.1
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",2005,14.8
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","Medium",2006,14.4
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1967,2730.4
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1968,2873.8
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1969,2925.1
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1970,1844.8
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1971,1252.6
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1972,2146.1
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1973,2036.7
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1974,1418.5
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1975,1261.8
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1976,4057.4
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1977,5134.5
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1978,8647.6
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1979,9410.8
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1980,8845.4
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1981,9348.6
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1982,9783.7
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1983,9269.8
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1984,5639.5
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1985,4212.4
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1986,6037.1
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1987,5930.7
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1988,7623.4
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1989,6352.6
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1990,5266.9
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1991,5015.2
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1992,8190.3
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1993,7188.5
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1994,7447.8
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1995,6296.9
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1996,7715
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1997,2712.6
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1998,3736.3
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",1999,4492.6
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",2000,4907.1
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",2001,3148.9
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",2002,2271.5
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",2003,1449.9
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",2004,1613.5
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","Medium",2005,1613.5
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1978,1195000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1979,980000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1980,684000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1981,626000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1982,0
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1983,573000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1984,897000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1985,1312000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1986,1333000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1987,1116000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1988,1037000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1989,808000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1990,314000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1991,677000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1992,788000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1993,1179000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1994,864000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1995,929000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1996,1571000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1997,1245000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1998,1100000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",1999,933000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2000,1071000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2001,1249000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2002,988000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2003,741000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2004,783000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2005,238000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2006,377000
"NWWG-CAPEICE-1977-2007-MINTO","Medium",2007,4e+05
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1961,21598
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1962,20967
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1963,22215
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1964,21078
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1965,24212
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1966,20418
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1967,23562
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1968,29930
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1969,32371
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1970,24183
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1971,23010
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1972,18727
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1973,22228
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1974,24581
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1975,36775
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1976,39799
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1977,34927
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1978,26585
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1979,23112
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1980,20513
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1981,22963
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1982,21489
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1983,38133
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1984,36979
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1985,39484
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1986,34595
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1987,21391
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1988,23182
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1989,22068
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1990,13487
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1991,8750
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1992,6396
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1993,6107
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1994,9046
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1995,23045
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1996,40422
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1997,34304
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1998,24005
"NWWG-CODFAPL-1959-2006-MINTO","Medium",1999,18306
"NWWG-CODFAPL-1959-2006-MINTO","Medium",2000,21033
"NWWG-CODFAPL-1959-2006-MINTO","Medium",2001,28183
"NWWG-CODFAPL-1959-2006-MINTO","Medium",2002,38486
"NWWG-CODFAPL-1959-2006-MINTO","Medium",2003,24501
"NWWG-CODFAPL-1959-2006-MINTO","Medium",2004,13215
"NWWG-CODFAPL-1959-2006-MINTO","Medium",2005,9906
"NWWG-CODFAPL-1959-2006-MINTO","Medium",2006,10446
"NWWG-CODICE-1952-2006-MINTO","Medium",1955,538000
"NWWG-CODICE-1952-2006-MINTO","Medium",1956,481000
"NWWG-CODICE-1952-2006-MINTO","Medium",1957,452000
"NWWG-CODICE-1952-2006-MINTO","Medium",1958,509000
"NWWG-CODICE-1952-2006-MINTO","Medium",1959,453000
"NWWG-CODICE-1952-2006-MINTO","Medium",1960,465000
"NWWG-CODICE-1952-2006-MINTO","Medium",1961,375000
"NWWG-CODICE-1952-2006-MINTO","Medium",1962,387000
"NWWG-CODICE-1952-2006-MINTO","Medium",1963,410000
"NWWG-CODICE-1952-2006-MINTO","Medium",1964,434000
"NWWG-CODICE-1952-2006-MINTO","Medium",1965,394000
"NWWG-CODICE-1952-2006-MINTO","Medium",1966,357000
"NWWG-CODICE-1952-2006-MINTO","Medium",1967,345000
"NWWG-CODICE-1952-2006-MINTO","Medium",1968,381000
"NWWG-CODICE-1952-2006-MINTO","Medium",1969,406000
"NWWG-CODICE-1952-2006-MINTO","Medium",1970,471000
"NWWG-CODICE-1952-2006-MINTO","Medium",1971,453000
"NWWG-CODICE-1952-2006-MINTO","Medium",1972,399000
"NWWG-CODICE-1952-2006-MINTO","Medium",1973,383000
"NWWG-CODICE-1952-2006-MINTO","Medium",1974,375000
"NWWG-CODICE-1952-2006-MINTO","Medium",1975,371000
"NWWG-CODICE-1952-2006-MINTO","Medium",1976,348000
"NWWG-CODICE-1952-2006-MINTO","Medium",1977,340000
"NWWG-CODICE-1952-2006-MINTO","Medium",1978,330000
"NWWG-CODICE-1952-2006-MINTO","Medium",1979,368000
"NWWG-CODICE-1952-2006-MINTO","Medium",1980,434000
"NWWG-CODICE-1952-2006-MINTO","Medium",1981,469000
"NWWG-CODICE-1952-2006-MINTO","Medium",1982,388000
"NWWG-CODICE-1952-2006-MINTO","Medium",1983,3e+05
"NWWG-CODICE-1952-2006-MINTO","Medium",1984,284000
"NWWG-CODICE-1952-2006-MINTO","Medium",1985,325000
"NWWG-CODICE-1952-2006-MINTO","Medium",1986,369000
"NWWG-CODICE-1952-2006-MINTO","Medium",1987,392000
"NWWG-CODICE-1952-2006-MINTO","Medium",1988,378000
"NWWG-CODICE-1952-2006-MINTO","Medium",1989,356000
"NWWG-CODICE-1952-2006-MINTO","Medium",1990,335000
"NWWG-CODICE-1952-2006-MINTO","Medium",1991,309000
"NWWG-CODICE-1952-2006-MINTO","Medium",1992,268000
"NWWG-CODICE-1952-2006-MINTO","Medium",1993,252000
"NWWG-CODICE-1952-2006-MINTO","Medium",1994,179000
"NWWG-CODICE-1952-2006-MINTO","Medium",1995,169000
"NWWG-CODICE-1952-2006-MINTO","Medium",1996,182000
"NWWG-CODICE-1952-2006-MINTO","Medium",1997,203000
"NWWG-CODICE-1952-2006-MINTO","Medium",1998,243000
"NWWG-CODICE-1952-2006-MINTO","Medium",1999,260000
"NWWG-CODICE-1952-2006-MINTO","Medium",2000,236000
"NWWG-CODICE-1952-2006-MINTO","Medium",2001,235000
"NWWG-CODICE-1952-2006-MINTO","Medium",2002,209000
"NWWG-CODICE-1952-2006-MINTO","Medium",2003,208000
"NWWG-CODICE-1952-2006-MINTO","Medium",2004,227000
"NWWG-CODICE-1952-2006-MINTO","Medium",2005,214000
"NWWG-CODICE-1952-2006-MINTO","Medium",2006,196000
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1957,20995
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1958,23871
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1959,20239
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1960,25727
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1961,20831
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1962,27151
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1963,27571
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1964,19490
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1965,18479
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1966,18766
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1967,13381
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1968,17852
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1969,23272
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1970,21361
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1971,19393
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1972,16485
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1973,18035
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1974,14773
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1975,20715
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1976,26211
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1977,25555
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1978,19200
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1979,12424
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1980,15016
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1981,12233
"NWWG-HADFAPL-1955-2006-MINTO","Medium",1982,11937
