"stock","res","yr","ct"
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1962,79002
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1963,73924
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1964,94462
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1965,45242
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1966,47716
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1967,33371
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1968,41379
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1969,23964
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1970,27528
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1971,36401
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1972,25224
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1973,32083
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1974,20680
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1975,39874
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1976,13634
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1977,12457
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1978,12609
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1979,3415
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1980,4730
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1981,4416
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1982,4656
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1983,5310
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1984,8289
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1985,8297
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1986,8502
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1987,5658
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1988,6767
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1989,4646
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1990,6379
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1991,6053
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1992,5302
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1993,4360
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1994,5724
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1995,3033.38
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1996,3200.42
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1997,2591.33
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1998,2257.99
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",1999,4042.3
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",2000,2418.4
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",2001,3445.7
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",2002,2839.061694
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",2003,1727.14
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",2004,556.563765
"NEFSC-SHAKEGOMNGB-1955-2005-COL","Medium",2005,240.98
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1955,13842
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1956,14871
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1957,17153
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1958,13473
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1959,17112
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1960,9206
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1961,13209
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1962,18733
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1963,93382
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1964,153554
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1965,307131
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1966,211270
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1967,91249
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1968,58496
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1969,75561
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1970,27512
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1971,71890
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1972,94354
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1973,104593
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1974,109863
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1975,74253
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1976,68741
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1977,59308
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1978,27132
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1979,18375
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1980,13546
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1981,14826
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1982,14561
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1983,12140
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1984,13143
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1985,13164
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1986,10123
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1987,10123
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1988,9195
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1989,13169
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1990,13615
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1991,10093
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1992,10288
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1993,12912
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1994,10333.53
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1995,11693.61
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1996,12998.99
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1997,12993.6
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1998,12701.05
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",1999,9969.59
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",2000,9759.71
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",2001,8694.42
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",2002,5153.338306
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",2003,6915.5
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",2004,7888.736235
"NEFSC-SHAKESGBMATL-1955-2005-COL","Medium",2005,6572
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1982,2135.44
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1983,1862.64
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1984,1685.31
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1985,806.88
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1986,564.56
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1987,450.66
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1988,694.18
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1989,426.8
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1990,1322.62
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1991,2320.51
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1992,2480.24
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1993,3357.05
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1994,3888.78
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1995,7263.78
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1996,7580.72
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1997,10015.11
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1998,8785.68
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",1999,9298.5
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",2000,11098.52
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",2001,11723.32
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",2002,11189.3
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",2003,13603.49
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",2004,15928.2
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",2005,14806.52
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD","Medium",2006,16887.34
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1982,22882
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1983,23226
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1984,27627
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1985,26391
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1986,27320
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1987,23634
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1988,24813
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1989,23199
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1990,25287
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1991,21151
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1992,22709
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1993,21859
"NEFSC-SURFMATLC-1965-2008-JACOBSON","Medium",1994,21942
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1973,394
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1974,586
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1975,710
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1976,1010
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1977,2082
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1978,3257
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1979,3968
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1980,3889
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1981,3499
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1982,1990
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1983,1876
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1984,2009
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1985,1961
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1986,1950
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1987,3210
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1988,1361
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1989,454
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1990,874
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1991,1189
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1992,1653
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1993,1838
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1994,785.73
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1995,665.71
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1996,1120.71
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1997,1801.55
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1998,1334.45
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",1999,508.12
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2000,503.85
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2001,870.94
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2002,843.28
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2003,1130.32
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2004,1215.04
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2005,868
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2006,906.59
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2007,751.29
"NEFSC-TILEMATLC-1973-2008-NITSCHKE","Medium",2008,736
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1981,20417
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1982,13534
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1983,13927
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1984,13068
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1985,10879
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1986,14948
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1987,11429
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1988,12839
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1989,7990
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1990,5254
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1991,5334
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1992,4396
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1993,4085
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1994,4792
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1995,5026
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1996,5654
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1997,6046
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1998,6595
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",1999,5423
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2000,5112
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2001,4800
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2002,3785
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2003,1596
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2004,1363
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2005,1521
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2006,1209
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2007,1054
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","Medium",2008,899
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1963,4100
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1964,3995.32
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1965,3433.75
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1966,2050.8
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1967,1498.41
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1968,1699.16
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1969,1814.63
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1970,2798.7
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1971,3801.13
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1972,4126.53
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1973,4462.43
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1974,5254.93
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1975,5009.57
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1976,5640.69
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1977,7195.52
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1978,6630.01
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1979,5640.69
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1980,6630.01
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1981,8427.58
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1982,9112.49
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1983,9470.69
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1984,10194.97
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1985,10898.25
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1986,9269.94
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1987,8361.97
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1988,6976.4
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1989,7955.04
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1990,8154.21
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1991,8214.61
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1992,12602.02
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1993,10342.43
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1994,7108.03
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1995,5791.44
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1996,4108.19
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1997,3391.32
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1998,3723.61
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",1999,4461.52
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2000,4374.84
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2001,5998.46
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2002,3763.2
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2003,5080.57
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2004,4229.26
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2005,3135.81
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2006,2256.07
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE","Medium",2007,2207.16
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1975,1553.14
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1976,1798.96
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1977,1539.21
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1978,1388.2
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1979,1382.71
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1980,998.54
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1981,1058.95
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1982,1226.97
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1983,1357.56
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1984,1557.99
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1985,2832.77
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1986,2464.78
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1987,2012.87
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1988,2082.14
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1989,2059.9
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1990,2120.24
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1991,3645.29
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1992,1846.56
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1993,1576.93
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1994,680.91
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1995,1467.2
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1996,1182.94
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1997,1546.62
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1998,670.38
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",1999,104.76
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2000,349.26
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2001,232.69
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2002,166.03
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2003,370.86
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2004,314.56
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2005,955.26
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2006,687.04
"NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON","Medium",2007,1031.5
"NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON","Medium",1975,1168.93
"NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON","Medium",1976,1191.69
"NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON","Medium",1977,1230.44
"NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON","Medium",1978,1893.7
"NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON","Medium",1979,1703.65
"NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON","Medium",1980,1524.09
"NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON","Medium",1981,1804.56
