"stock","res","yr","ct"
"ICCAT-ATBTUNAWATL-1969-2007-WORM","Medium",2003,2306
"ICCAT-ATBTUNAWATL-1969-2007-WORM","Medium",2004,2125
"ICCAT-ATBTUNAWATL-1969-2007-WORM","Medium",2005,1869
"ICCAT-ATBTUNAWATL-1969-2007-WORM","Medium",2006,1811
"ICCAT-ATBTUNAWATL-1969-2007-WORM","Medium",2007,1624
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1950,808
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1951,1651
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1952,2018
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1953,2951
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1954,2932
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1955,4808
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1956,2769
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1957,8720
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1958,4290
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1959,7732
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1960,9113
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1961,17060
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1962,23130
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1963,26040
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1964,23630
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1965,39390
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1966,25390
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1967,25250
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1968,23910
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1969,36890
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1970,42430
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1971,55870
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1972,47290
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1973,56980
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1974,64070
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1975,61300
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1976,45300
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1977,54880
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1978,52690
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1979,45980
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1980,63600
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1981,67750
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1982,73490
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1983,59370
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1984,71050
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1985,78220
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1986,65400
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1987,55980
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1988,65800
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1989,78070
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1990,84340
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1991,95260
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1992,98430
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1993,111600
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1994,132200
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1995,126300
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1996,121100
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1997,108900
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1998,110000
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",1999,127800
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",2000,103000
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",2001,93770
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",2002,76960
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",2003,91580
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",2004,85150
"ICCAT-BIGEYEATL-1950-2005-JENSEN","Medium",2005,71020
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1950,704
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1951,459
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1952,581
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1953,786
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1954,720
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1955,1192
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1956,1152
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1957,176
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1958,458
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1959,426
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1960,1171
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1961,2577
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1962,9272
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1963,16069
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1964,13749
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1965,22536
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1966,21042
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1967,21568.93
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1968,45730.85
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1969,27452.77
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1970,47777.61
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1971,76447.89
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1972,74390.54
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1973,75491.8
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1974,113793.74
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1975,52464.79
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1976,65571.05
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1977,107221.23
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1978,100910.08
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1979,83125.55
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1980,98780.84
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1981,109563.08
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1982,124087.31
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1983,105443.53
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1984,91780
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1985,78798.5
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1986,90713.49
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1987,95065.45
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1988,121059.6
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1989,94037
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1990,118007.9
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1991,186329.21
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1992,140553.64
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1993,172463.84
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1994,155064.7
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1995,145521.86
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1996,126565.64
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1997,114370.58
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1998,122611.91
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",1999,139132.07
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",2000,119291.78
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",2001,124316.42
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",2002,95180.91
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",2003,120544.45
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",2004,131245.49
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",2005,133724.03
"ICCAT-SKJEATL-1950-2006-JENSEN","Medium",2006,115723.31
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1952,1229
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1953,1281
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1954,1370
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1955,1396
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1956,1503
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1957,1955
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1958,1650
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1959,1830
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1960,3263
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1961,3295
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1962,2012
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1963,3963
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1964,5051
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1965,1545
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1966,1791
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1967,2790.07
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1968,2644.15
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1969,1858.23
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1970,2477.39
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1971,1990.11
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1972,2960.46
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1973,2899.3
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1974,3503.26
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1975,3562.21
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1976,3773.95
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1977,3355.77
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1978,7204.93
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1979,6570.45
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1980,12392.26
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1981,23092.45
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1982,32526.79
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1983,32014.64
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1984,35596
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1985,40272.31
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1986,32151.24
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1987,24163.55
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1988,23736.32
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1989,26382.38
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1990,26110.29
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1991,33403.89
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1992,30154.56
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1993,33220.8
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1994,29949.09
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1995,21858.93
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1996,27561.6
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1997,31711.76
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1998,29087.04
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",1999,27355.53
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",2000,29306.61
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",2001,31450.76
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",2002,21599.72
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",2003,24748.53
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",2004,27461.48
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",2005,28516.58
"ICCAT-SKJWATL-1952-2006-JENSEN","Medium",2006,26453.62
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1968,3440
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1969,3720
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1970,3340
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1971,4980
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1972,5960
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1973,4810
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1974,5030
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1975,4300
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1976,4640
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1977,5280
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1978,5960
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1979,5550
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1980,6580
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1981,6810
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1982,6340
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1983,6900
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1984,13700
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1985,15300
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1986,16800
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1987,18300
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1988,20400
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1989,17800
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1990,16000
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1991,15800
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1992,14700
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1993,13300
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1994,16100
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1995,13000
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1996,12100
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1997,14700
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1998,14400
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",1999,13700
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",2000,15600
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",2001,15000
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",2002,12800
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",2003,15700
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",2004,14400
"ICCAT-SWORDMED-1968-2006-JENSEN","Medium",2005,14600
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1983,14527
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1984,12791
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1985,14383
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1986,18486
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1987,20236
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1988,19513
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1989,17250
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1990,15672
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1991,15149
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1992,15777
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1993,17139
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1994,16209
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1995,17398
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1996,15788
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1997,13476
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1998,12708
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",1999,12148
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2000,12577
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2001,10912
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2002,10269
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2003,12055
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2004,12480
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2005,12784
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2006,11727
"ICCAT-SWORDNATL-1978-2007-JENSEN","Medium",2007,12211
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1970,5426
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1971,2166
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1972,2580
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1973,3078
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1974,2753
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1975,3062
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1976,2812
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1977,2855
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1978,2766
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1979,3294
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1980,5323
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1981,3975
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1982,6446
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1983,5402
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1984,9139
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1985,9586
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1986,5894
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1987,6030
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1988,12960
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1989,16850
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1990,17120
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1991,13710
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1992,13630
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1993,15940
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1994,18770
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1995,21780
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1996,18150
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1997,18430
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1998,13900
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",1999,15410
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",2000,15610
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",2001,15010
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",2002,14050
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",2003,12530
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",2004,12900
"ICCAT-SWORDSATL-1970-2005-JENSEN","Medium",2005,12690
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1970,74455.052
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1971,74447.748
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1972,94628.368
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1973,95127.4
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1974,107141
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1975,124796
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1976,124960
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1977,131013
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1978,134044
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1979,127517
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1980,130696
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1981,156137.45
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1982,165342.03
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1983,165857.37
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1984,114049.75
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1985,156618.5
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1986,146673.41
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1987,145361.05
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1988,136264.78
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1989,162247.35
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1990,193448.27
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1991,166900.87
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1992,163759.54
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1993,162753.49
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1994,172550.83
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1995,153246.21
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1996,153039.6
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1997,137211.31
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1998,148563.77
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",1999,140365.84
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",2000,136234.86
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",2001,164650.21
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",2002,140279.4
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",2003,125514.94
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",2004,119936.28
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",2005,107322.13
"ICCAT-YFINATL-1970-2006-JENSEN","Medium",2006,108623.06
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1990,362
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1991,266
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1992,279
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1993,348
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1994,438
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1995,410
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1996,776
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1997,582
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1998,521
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",1999,625
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",2000,483
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",2001,535
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",2002,591
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET","Medium",2003,754
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1990,11924.35
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1991,20071.23
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1992,19124.19
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1993,13883.6
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1994,18409.16
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1995,19050.21
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1996,17608.74
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1997,22319.48
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1998,19187.77
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",1999,8727.7
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",2000,12519.18
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",2001,14519.24
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",2002,21648.87
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",2003,27942.97
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",2004,40646.06
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",2005,38059.47
"INIDEP-ARGANCHONARG-1989-2007-Parma","Medium",2006,46128.48
