"stock","res","yr","ct"
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1986,847145
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1987,654718
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1988,552264
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1989,630316
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1990,558128
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1991,364008
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1992,474592
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1993,475198
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1994,457696
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1995,505176
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1996,621104
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1997,639681
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1998,1131955
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",1999,1261033
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",2000,1412449
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",2001,1771805
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",2002,1556955
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",2003,2365319
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",2004,2400795
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",2005,2018344
"WGNPBW-BWHITNEA-1980-2007-JENNINGS","Medium",2006,1956239
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1968,8541
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1969,7991
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1970,6426
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1971,9246
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1972,9234
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1973,11819
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1974,10251
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1975,9863
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1976,10247
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1977,8054
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1978,6271
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1979,8371
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1980,10776
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1981,14907
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1982,13381
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1983,10015
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1984,8383
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1985,10483
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1986,9852
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1987,12894
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1988,14168
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1989,12751
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1990,7379
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1991,7095
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1992,7735
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1993,7555
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1994,5402
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1995,4587
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1996,4964
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1997,5859
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1998,5318
"WGNSDS-CODIS-1968-2006-MINTO","Medium",1999,4784
"WGNSDS-CODIS-1968-2006-MINTO","Medium",2000,1274
"WGNSDS-CODIS-1968-2006-MINTO","Medium",2001,2252
"WGNSDS-CODIS-1968-2006-MINTO","Medium",2002,2695
"WGNSDS-CODIS-1968-2006-MINTO","Medium",2003,1285
"WGNSDS-CODIS-1968-2006-MINTO","Medium",2004,1072
"WGNSDS-CODIS-1968-2006-MINTO","Medium",2005,910
"WGNSDS-CODIS-1968-2006-MINTO","Medium",2006,838
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1978,17201.3
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1979,16142.7
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1980,18874.7
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1981,24384.3
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1982,23164.7
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1983,23324.7
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1984,21907.1
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1985,27431.7
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1986,13019.9
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1987,27758.1
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1988,21546.2
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1989,19987.3
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1990,12489.6
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1991,11836.2
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1992,11988.6
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1993,10498.8
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1994,9114.2
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1995,9696.5
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1996,9512.7
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1997,7387.2
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1998,6131.4
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",1999,4288.9
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",2000,3582
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",2001,2556.3
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",2002,2408.9
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",2003,1286.9
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",2004,612
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",2005,552
"WGNSDS-CODVIa-1977-2006-MINTO","Medium",2006,932.3
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1972,2204
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1973,2169
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1974,683
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1975,276
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1976,345
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1977,188
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1978,131
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1979,146
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1980,418
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1981,445
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1982,303
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1983,299
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1984,387
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1985,728
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1986,726
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1987,1287
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1988,747
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1989,560
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1990,582
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1991,616
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1992,656
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1993,813
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1994,1043
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1995,1753
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1996,3023
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1997,3391
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1998,4902
"WGNSDS-HADIS-1972-2006-MINTO","Medium",1999,4129
"WGNSDS-HADIS-1972-2006-MINTO","Medium",2000,1380
"WGNSDS-HADIS-1972-2006-MINTO","Medium",2001,2498
"WGNSDS-HADIS-1972-2006-MINTO","Medium",2002,1972
"WGNSDS-HADIS-1972-2006-MINTO","Medium",2004,1278
"WGNSDS-HADIS-1972-2006-MINTO","Medium",2005,699
"WGNSDS-HADIS-1972-2006-MINTO","Medium",2006,647
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1978,19505
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1979,28678
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1980,17474
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1981,33281
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1982,39698
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1983,36192
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1984,46355
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1985,41837
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1986,26714
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1987,43205
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1988,30672
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1989,19669
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1990,15522
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1991,19248
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1992,20513
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1993,35871
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1994,25342
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1995,20920
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1996,24817
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1997,19344
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1998,19936
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",1999,15321
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",2000,14851
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",2001,13389
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",2002,15977
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",2003,9438
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",2004,7579
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",2005,6694
"WGNSDS-HADVIa-1977-2006-MINTO","Medium",2006,10884
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1964,2879
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1965,3664
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1966,4268
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1967,5059
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1968,4695
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1969,4394
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1970,3583
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1971,4232
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1972,5119
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1973,5060
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1974,3715
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1975,4063
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1976,3473
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1977,2904
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1978,3231
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1979,3428
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1980,3903
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1981,3906
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1982,3237
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1983,3639
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1984,4241
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1985,5075
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1986,4806
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1987,6220
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1988,5005
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1989,4372
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1990,3275
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1991,2554
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1992,3267
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1993,1996
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1994,2066
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1995,1874
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1996,1707
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1997,1871
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1998,1765
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",1999,1600
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",2000,1371
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",2001,1473
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",2002,1623
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",2003,1559
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",2004,1143
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",2005,1281
"WGNSDS-PLAICIS-1962-2006-MINTO","Medium",2006,932
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1970,1785
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1971,1882
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1972,1450
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1973,1428
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1974,1307
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1975,1441
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1976,1463
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1977,1147
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1978,1106
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1979,1614
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1980,1941
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1981,1667
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1982,1338
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1983,1169
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1984,1058
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1985,1146
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1986,1995
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1987,2808
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1988,1999
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1989,1833
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1990,1583
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1991,1212
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1992,1259
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1993,1023
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1994,1374
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1995,1266
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1996,1002
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1997,1003
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1998,911
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",1999,863
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",2000,818
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",2001,1053
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",2002,1090
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",2003,1014
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",2004,709
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",2005,855
"WGNSDS-SOLEIS-1968-2006-MINTO","Medium",2006,569
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1963,128686
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1964,130740
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1965,210237
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1966,259416
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1967,276387
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1968,305911
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1969,205510
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1970,243867
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1971,412264
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1972,387737
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1973,269139
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1974,253989
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1975,242349
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1976,307102
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1977,349038
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1978,328585
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1979,430688
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1980,590678
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1981,393451
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1982,359372
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1983,281696
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1984,379974
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1985,247031
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1986,341047
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1987,244809
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1988,194798
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1989,202639
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1990,153021
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1991,121204
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1992,151755
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1993,178447
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1994,212460
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1995,233656
"WGNSSK-CODNS-1962-2007-MINTO","Medium",1996,204140
