23
16808.9
0 6642.01
449.8343 5291.47
584.502 13666.8
1523.635 16667.3
1405.24 16808.9
1901.802 15194.1
2563.853 12255.6
2196.838 8924.37
1614.588 6374.06
1205.655 5509.67
1209.299 4553.81
917.268 4381.2
971.437 4507.05
944.707 4010.69
859.145 2972.34
736.056 2028.92
404.098 1413.48
127.0201 1040.75
144.5912 1078.8
91.5053 1186.73
94.4734 1100.12
47.5724 1333.27
171.533 1547.28
