49
262400
44585 199600
26562 176900
23175 173400
21439 173500
27362 175200
10261 171100
23466 183700
16974 182600
27188 187800
17660 182800
24750 187300
14419 184600
34370 192000
28933 179800
33297 173800
22286 164100
17871 165600
20513 171300
16516 174100
12043 180500
14067 190500
16030 197600
24280 201900
21547 198000
19747 197100
14761 198100
20557 203500
42805 202800
79031 181400
53266 126400
33649 96320
29105 83800
25815 74300
27283 66710
21308 55930
5741 49370
1989 58670
451 74140
630 94000
899 116100
2318 139300
3141 161300
1442 181500
1216 201500
1334 219000
637 233400
659 245600
496 255000
1664 262400
