"ICCAT-ATBTUNAWATL-1969-2007-WORM";0;0.3;0.6;0;1;0.01;0.4;1970;2007;"Medium";6.407;5.466;1.624;936;0.274180575835845;0.160193852865838;0.216847397253129;0.223405396888149;0.242548693276532;0.266398453048665;0.300080210772667;0.366589639598762;0.541459335479313;58.6659206387284;0.102917377118434;36.9109392409411;47.6098605918809;55.8938759162399;60.4149779370431;63.3528189837473;65.3102737115918;65.7114583161279;4.02126397566663;0.0945558387160842;3.55475398507056;3.61251841607236;3.76687052894241;3.92643243996931;4.19413383885523;4.81051442852563;6.0358757499109
"ICCAT-BIGEYEATL-1950-2005-JENSEN";0;0.5;0.9;0;1;0.3;0.7;1950;2005;"Medium";132.2;0.808;71.02;10890;0.43937460818414;0.362247005776338;0.219005171979856;0.261730882904529;0.331881657871206;0.417503372103506;0.564231247692185;0.867678030994893;1.14170753959291;886.251090624872;0.313252357399598;376.242998783995;482.396079871533;717.680307228842;938.946814577952;1154.54568536569;1315.46103579557;1353.99238223903;97.3490564240173;0.0919169008699774;73.7671058481967;81.4494806716695;91.5419520320643;99.133193931063;104.930789404888;109.512660826854;112.418830558612
"ICCAT-SKJEATL-1950-2006-JENSEN";0;0.5;0.9;0;1;0.3;0.7;1950;2006;"Medium";186.32921;0.704;115.72331;12610;0.484041769907044;0.406967088645373;0.220193798236318;0.269962015402384;0.346455985397936;0.460224821969963;0.659545768861874;1.00738967054575;1.18668876648653;1070.1343674686;0.363010620080748;472.29092710276;545.9462375321;813.077606933357;1127.95305816129;1466.27539458964;1732.94807139547;1806.0986713298;129.497433316964;0.0868921956038257;99.3430233136522;109.951711983595;122.111205228302;131.273096640727;139.015242207859;145.490725693794;148.173375959856
"ICCAT-SKJWATL-1952-2006-JENSEN";0;0.5;0.9;0;1;0.3;0.7;1952;2006;"Medium";40.27231;1.229;26.45362;12245;0.485978584016003;0.416600738443101;0.21925780410815;0.26894519712883;0.345794699484929;0.45704966954319;0.670457307378836;1.02641244263582;1.1992142498039;235.843033276019;0.375094783778882;103.985903914362;118.350162441269;176.735160923988;253.507096856904;326.2709938691;385.90407259962;400.293590121915;28.6536658403797;0.0835719756383414;21.9173197800571;24.3933296320393;27.1579816325545;29.0437564694142;30.6431768196504;32.0007064307753;32.63793651112
"ICCAT-SWORDMED-1968-2006-JENSEN";0;0.5;0.9;0;1;0.3;0.7;1968;2005;"Medium";20.4;3.44;14.6;13964;0.495205824431244;0.413698349909276;0.218432856787773;0.269428112634527;0.354520299527758;0.473457574839917;0.680739339976926;1.02030172924814;1.19893368150207;121.246826934912;0.360227870778405;55.1356946837305;63.2599647791677;91.9783923485619;127.67154808158;165.941737151967;197.119506273281;204.638476678741;15.0105337229939;0.0968195273158563;11.1522826023341;12.4748863553218;14.0780170898372;15.2443984446441;16.2377961659508;17.092225777885;17.3711307172574
"ICCAT-SWORDNATL-1978-2007-JENSEN";0;0.3;0.6;0;1;0.3;0.7;1983;2007;"Medium";20.236;14.527;12.211;9308;0.397071238477619;0.298335311707673;0.218882866912848;0.259044479163157;0.318673557170482;0.37992025509457;0.478539937867671;0.695806888214415;1.11510374555205;158.94452910153;0.286798398317375;57.2748820538076;90.8998227353328;132.67951438464;168.509848342751;201.417928305962;225.620965873676;231.275816396059;15.7780752548966;0.0934345852902261;12.6456016643483;13.5886321189516;14.7685881508184;15.6697305162514;16.7143133842483;18.9412641566072;19.8002491948305
"ICCAT-SWORDSATL-1970-2005-JENSEN";0;0.5;0.9;0;1;0.3;0.7;1970;2005;"Medium";21.78;5.426;12.69;11789;0.452403822595721;0.369573449301134;0.21978802681655;0.267387535216651;0.33914619671041;0.430918631643711;0.584245197666008;0.894461543460773;1.16390509395378;130.606131614032;0.31405935382828;56.5094741149526;71.0747507170782;105.541797215965;139.332436907592;170.055218166869;193.506977229123;199.431046651334;14.771678299157;0.0984978849860871;10.8851967587064;12.1849571433571;13.8477592471231;15.0824180110906;15.9929142660441;16.7425443913727;17.1877578444785
"ICCAT-YFINATL-1970-2006-JENSEN";0;0.5;0.9;0;1;0.3;0.7;1970;2006;"Medium";193.44827;74.455052;108.62306;6551;0.39714038268314;0.341192541184342;0.220987522273701;0.25485436078286;0.302286840337655;0.371256759539731;0.494964921077749;0.770246234046018;1.10648514323847;1469.51761134102;0.317679200395425;552.912803908513;781.615166080604;1205.38995542532;1577.06999248108;1909.32229606795;2148.86622692578;2209.30372630779;145.901196631897;0.0599095485728085;121.797011725935;130.128670468132;140.204987289757;147.514349880736;152.523675642779;158.705240600258;163.863774363037
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET";0;0.5;0.9;0;1;0.3;0.7;1990;2003;"Medium";0.776;0.362;0.754;28178;0.59997062407606;0.405256320379349;0.218750875907798;0.301779917059321;0.443452949343288;0.602348457491646;0.840030721577197;1.11891765599014;1.19985236403085;3.69214841820233;0.296991644282436;1.85675710468229;2.22384721192497;2.90717165098407;3.79637218852465;4.79323902195438;5.61592932863109;5.81455214547682;0.553795147662572;0.187499973302414;0.317888584053343;0.392132664202848;0.489406575027962;0.560790907312914;0.641829296586531;0.728128581989481;0.800583639874194
"INIDEP-ARGANCHONARG-1989-2007-Parma";0;0.5;0.9;0;1;0.3;0.7;1990;2007;"Medium";46.12848;11.92435;24.4941;30715;0.583556958039766;0.398880381263073;0.217944273696319;0.29649265614835;0.434560228373914;0.584377855716669;0.801979018617889;1.09315277102331;1.19970635879361;194.487265673999;0.266833171681886;102.274837460402;121.765039482062;158.038890652984;200.676405731837;245.046462151229;282.17845146615;291.434137872692;28.3735992835476;0.20953672426812;15.8241311382869;19.3080625874644;24.513547273814;29.0999531040059;33.513610213905;38.3251424342239;40.5347432009371
