"stock";"sigR";"startbio.1.";"startbio.2.";"interbio.1.";"interbio.2.";"finalbio.1.";"finalbio.2.";"min.yr.";"max.yr.";"res";"max.ct.";"ct.1.";"ct.nyr.";"length.r.";"exp.mean.log.r...";"sd.log.r..";"min.r.";"quantile.r..0.05.";"quantile.r..0.25.";"median.r.";"quantile.r..0.75.";"quantile.r..0.95.";"max.r.";"exp.mean.log.k...";"sd.log.k..";"min.k.";"quantile.k..0.05.";"quantile.k..0.25.";"median.k.";"quantile.k..0.75.";"quantile.k..0.95.";"max.k.";"exp.mean.log.msy...";"sd.log.msy..";"min.msy.";"quantile.msy..0.05.";"quantile.msy..0.25.";"median.msy.";"quantile.msy..0.75.";"quantile.msy..0.95.";"max.msy."
"NAFO-SC-AMPL3LNO-1955-2007-BAUM";0;0.5;0.9;0;1;0.01;0.4;1960;2006;"Medium";94.413;21.373;2.828;828;0.262807456549542;0.134082667713957;0.215984590223706;0.22326523684062;0.238259689534441;0.255815128220992;0.279253190885121;0.345211101716549;0.455479830336716;657.86802464459;0.0905027885510139;444.777727807608;545.676544013396;634.309660046145;676.321871211577;704.565831122813;720.602126572957;725.892480910481;43.223155575529;0.0539427776529297;39.1664500243226;39.8522321153799;41.4195469628272;42.9549348944185;44.9276128104482;47.306390034789;50.8596125618713
"NAFO-SC-AMPL3M-1960-2007-BAUM";0;0.5;0.9;0;1;0.01;0.4;1960;2007;"Medium";5.627;0.316;0;2503;0.274753752537803;0.153800259228568;0.217755293806599;0.229082870379247;0.243902677195419;0.264487068703018;0.300902638926964;0.37232807846807;0.560899524393014;21.72641773997;0.0907198542549071;14.7143141021917;18.1694029997732;20.5246807554094;22.2286544496277;23.3716264163184;24.1680766397019;24.3536982674774;1.49235370081516;0.0650574216477846;1.3238880352981;1.3708842089575;1.4250796414297;1.47414627712878;1.54581127456792;1.6932186540498;2.06331294542218
"NAFO-SC-COD3M-1959-2008-BAUM";0;0.5;0.9;0;1;0.01;0.4;1959;2007;"Medium";57.503;6.949;0.125;287;0.249897458131367;0.135656528578849;0.204849790933467;0.212210275007527;0.225596470576358;0.240656043703193;0.268030321704273;0.32633321164969;0.396299770078866;350.389086591327;0.0802506806969211;258.371551575944;292.398764074545;338.741484229647;359.82056394803;370.666334415013;379.756264473866;380.540336545076;21.890335524036;0.0679988023595021;19.4884020957525;19.9621262590137;20.7864384003681;21.6942093728189;23.021475793117;24.6374422831898;26.2271779806997
"NAFO-SC-COD3NO-1953-2007-BAUM";0;0.5;0.9;0;1;0.01;0.4;1953;2006;"Medium";226.784;66.197;0.601;536;0.254237827801585;0.0962756020620507;0.217683982541128;0.222953627483755;0.234828515651607;0.250725213075248;0.272654152203217;0.304016821260396;0.329866977394246;1144.88451187523;0.0536605882552357;983.900620000816;1027.96784057867;1106.54108811779;1160.40880235525;1196.05188044671;1218.79874037205;1223.90722355782;72.7682378457092;0.0556659113390537;66.3816431091471;67.297060108303;69.5873629785137;72.1599574501909;75.7581084728021;80.5205891895933;85.0057411951346
"NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE";0;0.5;0.9;0;1;0.01;0.4;1960;2006;"Medium";65;0.9;24;2099;0.334047898310494;0.295439523787078;0.220846153534783;0.23767343037649;0.263417316353994;0.306066146383414;0.404708380314058;0.591587124415994;1.01133563259531;359.901846836157;0.223452381393061;164.950083476783;234.342041224502;309.366608956147;383.526094981737;432.468529392835;466.476204317308;476.271955205481;30.0561138834208;0.0744660611815802;26.2007231791308;27.2459735011102;28.5782509941656;29.5593849300423;31.3015711414865;34.6251842260615;41.7049742549104
"NAFO-SC-REDFISHSPP3LN-1959-2008-BAUM";0;0.3;0.6;0;1;0.01;0.4;1959;2007;"Medium";79.031;44.585;1.664;774;0.299328491395482;0.222321464015771;0.219490598198953;0.229328952473414;0.251210771065681;0.285445110621705;0.338692862922869;0.473436345887706;0.657720425790917;315.406737539184;0.166868096772863;187.139836916466;225.649704007063;285.013787700119;327.376546735684;363.097189249473;381.22697554282;387.344211629838;23.6025557308936;0.0706352587656495;21.2387218943804;21.5388929478096;22.3464924310406;23.2040148900273;24.4741680263239;27.3129797499587;30.7714233047852
"NAFO-SC-REDFISHSPP3M-1985-2006-PREFONTAINE";0;0.3;0.6;0;1;0.01;0.4;1989;2006;"Medium";80.223;58.086;4.121;2239;0.335783747563592;0.260363145385809;0.218731919002221;0.237643835968544;0.276798782556528;0.322568121840419;0.39098127300352;0.551125294460635;1.00124827456129;335.795495839978;0.0929379703719122;188.016057144091;277.395135315927;321.864403167982;344.849101999795;359.806665228037;368.74745107025;370.689146650286;28.1886675020306;0.200114058992724;20.2480847438405;21.6609958941119;24.1859256115502;27.0086755399743;31.9187448976544;41.4700246824218;63.8653529614755
"NAFO-SC-YELL3LNO-1960-2009-BAUM";0;0.5;0.9;0;1;0.01;0.4;1960;2007;"Medium";39.259;0.007;4.623;1787;0.269034748850446;0.157808681122651;0.215447334139925;0.224600475700073;0.237861426405399;0.258496606141347;0.293431995723229;0.365185433676731;0.556510471541154;225.257357360441;0.102936432263574;141.061080130096;184.46403139241;212.756319340564;231.527816358161;244.38849552648;252.541605046203;254.611204537635;15.1505141410453;0.0562596253822273;13.6930023134995;14.0731242542896;14.5626065577605;14.9793937546254;15.6261607797014;16.846561277069;19.625492054826
"NEFSC-AMPL5YZ-1960-2008-OBRIEN";0;0.3;0.6;0;1;0.01;0.4;1980;2007;"Medium";15.56681;14.44205;1.22617;1152;0.293396401102874;0.192462381438145;0.220717974713165;0.229002013437406;0.252408172144232;0.282488566383678;0.329307000665371;0.426779772221901;0.61809891875963;100.752109343465;0.0987143155254627;63.6040491173004;82.5945531718658;96.0899589640782;103.687626246974;108.48634848653;111.88619642507;112.387658143766;7.39007657122394;0.127217208593665;6.18499526917032;6.34149075862195;6.67937389279638;7.17864972019462;7.925611625346;9.34052113940334;12.4894000757044
"NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD";0;0.3;0.6;0;1;0.01;0.4;1981;2007;"Medium";52.688;52.688;15.568;1481;0.29906669581915;0.198736983848663;0.219322587023926;0.229566909940005;0.257115733891615;0.288346188658193;0.334509536876737;0.441760461658825;0.62721208086116;379.259896788753;0.106500402785433;224.915073327815;305.545892279446;362.159622756846;390.138219705364;410.628886343369;423.413937007591;425.823560630346;28.3560010473311;0.133767903665591;23.2955597644854;24.0341902695948;25.7269675776652;27.4928656510427;30.5232707712218;36.5062615553006;49.9915388995328
