49
70359.9
0 62361.7
0 62361.7
0 62306.9
0 62313.3
0 62357
0 62487.7
0 62655.7
0 62796
0 63137.9
0 63606.8
0 63917
0 64213.6
0 64388.7
0 64524.6
0 64684
0 64772.5
0 64943.7
0 65285.4
0 65739.5
0 66328.1
0 67036.8
0 67788.6
0 68509.6
0 69168.8
0 69705.4
0 70083.2
0 70300.6
0 70359.9
0 70270.9
0 70038.1
85.651 69666.9
170.833 69089.1
281.808 68315.4
265.612 67438.9
120.698 66486.7
107.472 65598.1
157.803 64672
173.922 63676.4
327.177 62669.1
372.617 61546.3
437.788 60444.4
323.641 59380.4
387.879 58529.8
262.613 57725.5
424.672 57143
946.477 56507.1
937.456 55490.9
789.704 54606.2
1023.91 53971.2
