93
90955.2
0 90955.2
19.621 90955.2
39.2421 90937.4
58.8631 90903.6
78.4841 90855.3
98.1052 90794.1
117.726 90720.9
137.347 90636.9
156.968 90542.6
176.589 90438.8
196.21 90325.7
215.831 90203.7
235.452 90073.1
255.073 89933.9
274.694 89786.4
294.315 89630.7
313.937 89467
333.558 89295.4
353.179 89116.1
372.8 88929.2
392.421 88735.2
412.042 88534
431.663 88326.2
451.284 88111.8
470.905 87891.1
490.526 87664.5
510.147 87432.1
529.768 87194.1
549.389 86950.9
569.01 86702.5
588.631 86449.2
608.252 86191.1
627.873 85928.3
647.494 85661
667.115 85389.2
367.576 85113.1
264.313 85122.8
298.892 85211
913.729 85244.8
333.471 84702.8
948.781 84731.7
422.049 84187.3
365.207 84168.2
379.891 84193.6
517.259 84195.1
315.945 84063.4
1568.35 84120.8
878.676 83026.5
994.728 82664.5
972.465 82225.7
553.258 81843
681.626 81868
677.362 81758.7
1191.78 81647
771.625 81059.8
428.207 80893.9
186.63 81036.5
287.997 81365.3
294.155 81551.1
287.524 81697.5
325.418 81823.5
891.939 81895.4
898.097 81442.3
1453.72 81031.1
1542.78 80160.1
998.517 79301.1
3212.68 79025.8
2165.5 76762.9
1676.59 75670
862.636 75106.3
1242.94 75302.5
1026.14 75087.6
1177.54 75036.2
759.738 74792.9
838.303 74893.9
661.036 74858.2
563.925 74938.8
334.053 75059.8
523.062 75348.4
735.481 75417.9
367.39 75279.6
1474.01 75492.2
2685.46 74686.8
1220.16 72876.9
1835.38 72598.9
2108.32 71801.8
1342.35 70843.6
487.556 70670.6
1323.04 71271.5
581.513 71027
959.093 71444.9
1157.06 71439.3
899.223 71217.1
