44
2258230
514 386327
514 391923
2469 396013
2276 396891
1697 397871
1315 400189
1886 404932
1185 411347
4477 436435
10007 474812
4883 531954
2776 621850
3045 691205
9449 767684
8409 822858
7579 869805
7848 917026
7433 983995
4639 1055650
6331 1099110
3457 1135480
1539 1192450
1221 1261770
4963 1350870
5138 1422570
2584 1485560
7706 1550490
10034 1588780
15970 1611650
15559 1633480
23560 1636730
18428 1614180
22583 1592570
16319 1575660
12975 1586500
16207 1628570
24252 1712390
19964 1835900
21231 2022940
29994 2153650
15304 2202930
19770 2245770
27653 2258230
25364 2256030
