48
5222.0217
935.8446 3211.2796
1012.6876 3081.9011
826.7576 3199.6518
827.2766 3634.6571
1276.1362 4469.8795
2201.637 5146.4924
1382.146 4651.334
2250.6061 5222.0217
1712.3939 4529.911
1635.3912 4325.3026
1201.4545 4263.8223
1002.0266 3696.1179
750.2131 2730.8504
467.3062 3095.7859
566.8693 3391.214
412.6344 2904.2378
378.9169 2347.5616
406.7987 2371.2343
537.3449 3135.4734
1100.7909 3960.0108
1096.4303 4331.1939
1471.663 4885.4871
1288.7151 4579.7202
1749.075 4116.3287
1610.298 4041.9818
1610.2985 3636.7109
1939.873 3269.0412
1948.4129 2830.8732
947.8206 1976.7361
790.3682 1743.9039
725.3342 1600.998
581.1393 1518.8636
825.9442 1541.9217
408.6862 1111.0803
288.4608 837.8442
446.9001 1118.5787
444.4248 1445.3135
404.8932 1517.2857
470.7878 1535.6551
593.39 1562.178
532.1535 1624.0201
616.8875 1582.972
774.9749 1370.4378
519.9571 1248.2339
422.8057 1363.6834
243.3506 1307.3979
238.1142 1313.6334
495.9663 1285.498
