92
13223
0.4 13223
2.9 13223
5.3 13220
6.6 13216
8.8 13210
10.4 13203
12.1 13195
14.6 13185
16.3 13174
18.9 13162
22 13148
23.4 13132
26.7 13116
27.9 13098
32.7 13080
34 13058
34.5 13037
35.6 13016
37.6 12995
42 12974
46.3 12950
50.6 12923
48.6 12894
42.3 12868
59.2 12850
11.6 12817
5.1 12831
6.6 12849
15.6 12866
49.1 12874
39.9 12851
67.8 12838
82.9 12800
97.5 12749
122.2 12686
137.4 12604
116.5 12512
101.2 12444
112.2 12394
132.2 12337
149.6 12263
148.4 12178
246.4 12098
205.1 11931
154.2 11811
123.1 11797
134.5 11892
135.7 12026
105.7 12207
162 12498
175.1 12732
171.7 12904
303.9 13006
291.3 12910
391 12775
347.6 12487
475.6 12160
726.6 11652
838.9 10878
830.8 10012
698.7 9148
640.3 8370
545.1 7634
706.2 6966
538.9 6144
865.6 5502
768.8 4610
717.2 4002
481.8 3456
432.7 3136
140.3 2979
267.1 3170
314.9 3199
276.3 3162
252.7 3204
223.7 3331
675 3518
509 3316
374.6 3477
244.8 3655
208.1 3867
359.8 4082
297.1 4114
234.4 4488
166.3 4825
135.3 5084
167.3 5298
229.1 5474
164.7 5541
184.6 5636
341.5 5649
263.1 5447
