42
38665.4
0 25763.8
0 25763.8
1440 25760.6
1460 24631.9
1470 24114.9
1480 24615.5
1500 25743.8
1460 27949.9
1752 32116.3
1652 35970.1
3392 38665.4
4676 38521.9
6672 36296.1
5162 31105.3
6040 27399
4700 23554.2
4230 21785.5
3715 21472.5
3398 21399.4
3407.425 20866.9
3951.577 19296
4345.986 16527.9
3745.035 12955.3
2167.017 9511.83
1645.077 7445.03
1067.518 6083.41
1060.021 5661.7
1108.334 5316
464.5 4483.32
502.505 4139.96
574.163 3566.89
580.164 2905.52
372.1 2350.65
267.6387 2064.76
117.1793 1929.18
110.0773 1948.88
76.956 2105.85
83.59 2589.84
97.6992 3286.4
95.4028 3677.15
104.0156 3782.19
102 3770.49
