48
46337.7
0 36738.4
0 36738.4
0 36738.4
0 36738.4
0 36738.4
0 36738.4
0 36738.3
0 36737.6
0 36731.2
0 36693.5
0 36619.1
0 36544.2
0 36476.9
0 36417.4
0 36375.7
0 36363.1
0 36383.1
0 36434.1
0 36509
0 36584.5
0 36632.1
0 36642.7
0 36616.3
0 36557.1
0 36474.5
0 36383
0 36305.4
0 36283.3
0 36388.6
0 36723.6
0 37427.9
0 38711.3
0 40573.8
0 42389.8
0 43621.9
0 44440.6
0 45179.9
24271.2 46337.7
2818.9 26712.8
1970.4 24045.8
4619.4 21706.1
1642.4 18296.7
1518.5 17138.9
1706.7 16324.7
1052.8 15775
861.6 15661.7
968.7 15194.4
804.7 14466.5
