36
2700076
6005 2093212
6006 2088077
6508 2083114
19064 2069712
39389 2045689
69813 1829010
5772 2193491
19577 2330267
22296 2406882
27391 2157220
27048 2123237
32609 2320810
42666 2154822
36908 2661333
86837 2700076
163696 2195015
245304 1586362
193028 2495370
186529 2179067
163114 1580059
154514 1146357
137962 1711864
134868 2241342
107090 1858004
109964 2083570
145380 1530775
167596 1323217
151350 1090427
158538 848312
152942 617614
136067 583739
105535 371333
63019 729656
51642 677116.1
56957 608301
57712 547212.5
