61
5382.51
330.67 5382.51
297.03 5132.79
331.61 4925.96
332.11 4725.465
357.79 4557.18
630.46 4405.14
832.84 4069.9
810.5 3605.515
841.11 3180.545
827.83 2817.355
636.27 2525.085
554.8 2426.9
430.22 2399.565
446.53 2502.025
392.58 2610.215
473.97 2696.38
543.58 2722.93
641.13 2692.06
416.2 2603.11
594.29 2706.905
739.11 2636.355
837.29 2438.455
659.95 2146.205
657.4 1998.295
773.48 1843.945
718.05 1592.515
553.98 1405.52
563.35 1372.82
502.33 1350.29
485.59 1351.615
567.1 1347.075
610.43 1262.085
618.26 1131.96
692.21 1013.305
614.08 868.218
743.74 825.9035
793.33 780.9456
1076.36 833.511
1179.15 785.2705
1087.93 685.4715
1069.8 638.5995
1187.51 613.7095
1166.04 593.7095
972.03 721.375
963.91 758.771
620.82 629.7765
615.56 711.285
568.24 768.3245
568.4 889.8795
570.58 1087.07
566.29 1403.225
625.29 1841.5
619.75 2205.41
620.2 2442.94
701.03 2534.75
695.98 2452.685
694.51 2363.475
694.38 2252.065
685.76 2054.435
671.23 1826.595
641.15 1640.175
