54
35417
92.74 32511
67.5 33404
66.55 34426
115.36 35223
5117.4 35417
10364.3 30600
3840.04 22112
3158.44 20416
3918.79 19666
5000.02 18615
3651.63 17581
4480.7 19007
5618.44 19470
5838.84 17738
4457.35 14874
3529.17 12872
3503.99 11708
2482.33 11019
1574.04 12345
1375.03 15962
2740.47 20107
4784.33 21300
3621.56 18652
3286.58 16470
3915.33 14838
2048.41 12778
2246.35 12882
1114.43 13426
1993.19 15273
2602.07 16021
2080.17 16002
3536.4 16190
4334.65 14230
2740.88 11657
2537.23 11009
2335.5 10211
2135.07 9282.6
1901.3 8768.5
2230.61 9098.5
2891.9 8860.8
2300.96 7332
1864.35 6405.9
1289.55 6490.8
1789.56 7708.5
2365.62 8515.7
2568.06 8481.2
2309.83 7886.1
2184.36 7658
2849 7754.8
2723.32 7068.4
2087.62 6377.3
1944.5 6263.6
1767.33 6715.8
2010.09 8198.1
